0.884,-6.534015
0.888,-9.813767
0.892,-12.145862
0.896,-12.566889
0.9,-11.522841
0.904,-10.130525
0.908,-8.82994
0.912,-7.193364
0.916,-5.079112
0.92,-3.103163
0.924,-2.012866
0.928,-2.4503
0.932,-4.593376
0.936,-7.623059
0.94,-9.852718
0.944,-10.021381
0.948,-8.7013
0.952,-7.525825
0.956,-7.415721
0.96,-7.974893
0.964,-8.497108
0.968,-9.108172
0.972,-9.904222
0.976,-10.194016
0.98,-9.210011
0.984,-7.042084
0.988,-4.707142
0.992,-3.186014
0.996,-2.720026
1,-2.498134
1.004,-1.424875
1.008,0.454725
1.012,2.049978
1.016,1.953679
1.02,-0.564573
1.024,-4.509776
1.028,-7.172301
1.032,-5.87815
1.036,-0.94267
1.04,4.214026
1.044,6.681322
1.048,6.604382
1.052,5.775618
1.056,5.213799
1.06,5.460435
1.064,7.256964
1.068,10.378859
1.072,13.581966
1.076,15.871306
1.08,17.174818
1.084,17.708931
1.088,17.330725
1.092,16.285801
1.096,15.249102
1.1,14.299831
1.104,12.961533
1.108,11.166221
1.112,9.739655
1.116,9.454494
1.12,10.501521
1.124,12.636733
1.128,14.89633
1.132,16.012075
1.136,15.423062
1.14,13.986055
1.144,13.296707
1.148,14.194707
1.152,16.709717
1.156,20.171663
1.16,23.197269
1.164,24.737061
1.168,24.855074
1.172,24.184448
1.176,22.856421
1.18,20.872911
1.184,18.592163
1.188,15.771976
1.192,11.856249
1.196,7.129614
1.2,2.72482
1.204,-0.355391
1.208,-1.819622
1.212,-1.769589
1.216,-0.802207
1.22,0.439569
1.224,1.910504
1.228,3.731157
1.232,5.779831
1.236,7.635166
1.24,8.791984
1.244,9.035979
1.248,8.373543
1.252,7.278811
1.256,6.654566
1.26,7.19646
1.264,8.585433
1.268,9.480721
1.272,9.039919
1.276,7.777826
1.28,6.820573
1.284,6.72014
1.288,6.990551
1.292,7.214103
1.296,7.285999
1.3,6.886187
1.304,5.777089
1.308,4.253714
1.312,3.023105
1.316,2.294966
1.32,1.849625
1.324,1.839218
1.328,2.714004
1.332,4.938374
1.336,8.338998
1.34,11.897548
1.344,14.261248
1.348,14.447793
1.352,12.497944
1.356,9.31671
1.36,6.38273
1.364,4.964859
1.368,4.838404
1.372,4.588136
1.376,2.853348
1.38,-0.463139
1.384,-4.078995
1.388,-6.603079
1.392,-7.417315
1.396,-6.567163
1.4,-4.496191
1.404,-2.058043
1.408,0.040374
1.412,2.189896
1.416,4.563794
1.42,6.102745
1.424,6.272052
1.428,6.10818
1.432,6.686363
1.436,7.552638
1.44,7.888655
1.444,7.879735
1.448,7.916443
1.452,8.097499
1.456,8.263015
1.46,8.192739
1.464,7.750869
1.468,6.467362
1.472,3.867558
1.476,0.406014
1.48,-2.184574
1.484,-2.350355
1.488,-0.205031
1.492,3.455835
1.496,8.023649
1.5,12.693447
1.504,16.555046
1.508,18.986519
1.512,19.76898
1.516,18.586761
1.52,15.576179
1.524,12.144947
1.528,9.877423
1.532,8.835308
1.536,7.360625
1.54,4.202134
1.544,0.029476
1.548,-3.718567
1.552,-5.968552
1.556,-6.026387
1.56,-3.584673
1.564,0.363672
1.568,3.485034
1.572,4.333485
1.576,3.498666
1.58,2.218579
1.584,0.818197
1.588,-0.985622
1.592,-2.922168
1.596,-4.551252
1.6,-6.157328
1.604,-8.472835
1.608,-11.818104
1.612,-15.482231
1.616,-18.396671
1.62,-20.116255
1.624,-20.952658
1.628,-21.466549
1.632,-21.794083
1.636,-21.620064
1.64,-20.366541
1.644,-17.908682
1.648,-15.530546
1.652,-14.853025
1.656,-16.195215
1.66,-18.616331
1.664,-20.969791
1.668,-22.164383
1.672,-21.270491
1.676,-18.875439
1.68,-17.061703
1.684,-17.262875
1.688,-19.113401
1.692,-21.108877
1.696,-22.059032
1.7,-21.804281
1.704,-20.950069
1.708,-20.247942
1.712,-19.960932
1.716,-19.914532
1.72,-19.465454
1.724,-17.646038
1.728,-14.220675
1.732,-10.142077
1.736,-7.061472
1.74,-5.904497
1.744,-6.103695
1.748,-6.665975
1.752,-7.080149
1.756,-7.442879
1.76,-8.143511
1.764,-9.516936
1.768,-11.759801
1.772,-14.849386
1.776,-18.561314
1.78,-21.928316
1.784,-23.314264
1.788,-21.901821
1.792,-18.421711
1.796,-14.519838
1.8,-11.563844
1.804,-9.96069
1.808,-9.326111
1.812,-8.388137
1.816,-5.635633
1.82,-0.863772
1.824,4.374005
1.828,8.073007
1.832,9.349494
1.836,8.185729
1.84,5.106507
1.844,1.505759
1.848,-1.273997
1.852,-2.825019
1.856,-3.605629
1.86,-4.350152
1.864,-5.551449
1.868,-7.179583
1.872,-8.51538
1.876,-9.051338
1.88,-8.46685
1.884,-5.880819
1.888,-0.921192
1.892,5.387185
1.896,11.693498
1.9,17.393023
1.904,21.900846
1.908,24.171848
1.912,24.037388
1.916,22.18824
1.92,19.025661
1.924,14.422089
1.928,8.21394
1.932,1.011775
1.936,-6.123178
1.94,-12.494941
1.944,-17.479809
1.948,-20.215208
1.952,-20.417746
1.956,-19.119343
1.96,-17.191086
1.964,-14.269118
1.968,-10.377639
1.972,-6.656837
1.976,-4.305184
1.98,-3.663629
1.984,-4.436598
1.988,-6.072415
1.992,-7.458761
1.996,-7.379621
2,-5.598839
2.004,-3.484899
2.008,-3.11668
2.012,-4.918788
2.016,-7.274052
2.02,-8.321969
2.024,-7.325422
2.028,-4.673107
2.032,-1.224733
2.036,1.777747
2.04,3.224876
2.044,3.053704
2.048,2.290667
2.052,2.15827
2.056,2.942101
2.06,4.08335
2.064,5.082053
2.068,5.558215
2.072,5.209988
2.076,3.81967
2.08,1.666836
2.084,-0.334802
2.088,-1.488504
2.092,-1.668087
2.096,-0.973996
2.1,0.61659
2.104,2.835479
2.108,4.624066
2.112,4.887638
2.116,3.127213
2.12,-0.102671
2.124,-3.23258
2.128,-4.84066
2.132,-4.704298
2.136,-3.904428
2.14,-3.687894
2.144,-4.459838
2.148,-5.808352
2.152,-6.806855
2.156,-6.545614
2.16,-4.784761
2.164,-2.467822
2.168,-1.247946
2.172,-1.84758
2.176,-3.649373
2.18,-5.473394
2.184,-6.152161
2.188,-5.274559
2.192,-3.459244
2.196,-1.888652
2.2,-1.307561
2.204,-1.650415
2.208,-2.453144
2.212,-2.841407
2.216,-2.231899
2.22,-1.063163
2.224,-0.145922
2.228,0.431188
2.232,1.319172
2.236,2.332825
2.24,2.188151
2.244,0.283284
2.248,-2.438046
2.252,-4.54454
2.256,-5.659844
2.26,-6.257133
2.264,-6.725074
2.268,-7.393654
2.272,-8.242344
2.276,-8.490646
2.28,-7.14108
2.284,-4.087455
2.288,-0.369806
2.292,2.882381
2.296,4.933393
2.3,5.874441
2.304,6.561062
2.308,7.035343
2.312,6.280796
2.316,4.119595
2.32,1.913876
2.324,0.394828
2.328,-1.61675
2.332,-4.990119
2.336,-9.07621
2.34,-12.826074
2.344,-15.631417
2.348,-17.14809
2.352,-17.309679
2.356,-17.047325
2.36,-17.682838
2.364,-19.51219
2.368,-21.657766
2.372,-22.787743
2.376,-22.259615
2.38,-20.28306
2.384,-17.309725
2.388,-13.862227
2.392,-10.628591
2.396,-8.351599
2.4,-6.946645
2.404,-5.50849
2.408,-3.649244
2.412,-1.79266
2.416,-0.288077
2.42,1.02895
2.424,1.996121
2.428,1.902979
2.432,0.803382
2.436,-0.445917
2.44,-1.603944
2.444,-3.323806
2.448,-5.821401
2.452,-8.233357
2.456,-10.015917
2.46,-11.466295
2.464,-12.647483
2.468,-13.235231
2.472,-13.102875
2.476,-12.458065
2.48,-11.210108
2.484,-8.878399
2.488,-5.407366
2.492,-1.370604
2.496,2.339754
2.5,5.173571
2.504,7.110561
2.508,8.126963
2.512,8.120601
2.516,6.866103
2.52,4.3739
2.524,1.261279
2.528,-1.586314
2.532,-3.339082
2.536,-3.663677
2.54,-3.013743
2.544,-2.277357
2.548,-2.041094
2.552,-2.223802
2.556,-2.777023
2.56,-3.797152
2.564,-4.966795
2.568,-5.5993
2.572,-5.155528
2.576,-4.047483
2.58,-3.297032
2.584,-2.964442
2.588,-1.746675
2.592,1.612593
2.596,6.692
2.6,12.078848
2.604,16.839321
2.608,20.28409
2.612,21.577963
2.616,20.289825
2.62,16.978474
2.624,12.308253
2.628,6.385804
2.632,0.099552
2.636,-4.554595
2.64,-5.991884
2.644,-4.525328
2.648,-2.426107
2.652,-2.04187
2.656,-3.965121
2.66,-6.627769
2.664,-7.879715
2.668,-7.139552
2.672,-5.7325
2.676,-5.3873
2.68,-6.044477
2.684,-5.835403
2.688,-3.590911
2.692,0.1424
2.696,4.079596
2.7,7.149219
2.704,8.492536
2.708,7.988602
2.712,7.304355
2.716,8.417628
2.72,11.171997
2.724,13.378656
2.728,13.282611
2.732,11.457185
2.736,9.67354
2.74,8.801849
2.744,8.308834
2.748,7.66399
2.752,7.712514
2.756,9.154705
2.76,11.034096
2.764,11.993551
2.768,11.90007
2.772,11.394459
2.776,10.761971
2.78,10.487255
2.784,11.512072
2.788,14.037843
2.792,17.156412
2.796,19.371807
2.8,19.721109
2.804,18.63558
2.808,17.207136
2.812,15.885166
2.816,14.490836
2.82,13.540309
2.824,14.037904
2.828,15.930897
2.832,18.342165
2.836,20.655216
2.84,22.459146
2.844,23.348816
2.848,23.56142
2.852,24.120081
2.856,25.152561
2.86,25.449224
2.864,24.378231
2.868,22.8634
2.872,21.848703
2.876,20.761742
2.88,19.04426
2.884,17.57288
2.888,16.607
2.892,14.558586
2.896,10.478516
2.9,6.112818
2.904,3.778858
2.908,3.575757
2.912,3.772074
2.916,2.746998
2.92,0.581097
2.924,-1.359313
2.928,-2.220557
2.932,-2.013473
2.936,-1.069158
2.94,-0.078127
2.944,0.001014
2.948,-1.116417
2.952,-2.40671
2.956,-2.855574
2.96,-2.380435
2.964,-1.675004
2.968,-1.663099
2.972,-2.022066
2.976,-1.052888
2.98,1.975216
2.984,4.977623
2.988,5.079319
2.992,2.442705
2.996,-0.061184
3,0.135258
3.004,3.430408
3.008,8.140818
3.012,12.027495
3.016,13.326142
3.02,11.18914
3.024,6.208826
3.028,0.763229
3.032,-2.524317
3.036,-3.724682
3.04,-4.89888
3.044,-6.424178
3.048,-6.747583
3.052,-5.276216
3.056,-3.011392
3.06,-0.167926
3.064,4.265012
3.068,10.50433
3.072,17.465141
3.076,23.712782
3.08,28.133108
3.084,30.123699
3.088,29.624109
3.092,27.530077
3.096,25.261551
3.1,23.721952
3.104,22.495842
3.108,20.285572
3.112,16.658367
3.116,12.417385
3.12,8.472135
3.124,5.27854
3.128,3.290305
3.132,2.935182
3.136,3.357301
3.14,3.226628
3.144,2.705139
3.148,2.965906
3.152,4.365933
3.156,5.922403
3.16,6.707081
3.164,7.123899
3.168,7.998825
3.172,9.294524
3.176,10.374357
3.18,11.400928
3.184,12.654374
3.188,13.139925
3.192,11.993084
3.196,9.917966
3.2,8.230352
3.204,7.56335
3.208,7.649401
3.212,7.983917
3.216,8.132586
3.22,7.988423
3.224,7.534597
3.228,6.582587
3.232,5.339283
3.236,4.411877
3.24,4.270854
3.244,4.830199
3.248,5.42792
3.252,5.718552
3.256,6.116741
3.26,7.172513
3.264,8.533509
3.268,8.94666
3.272,7.815894
3.276,5.579149
3.28,2.600231
3.284,-1.300796
3.288,-5.853683
3.292,-9.823064
3.296,-12.529543
3.3,-14.300871
3.304,-15.085124
3.308,-14.445085
3.312,-12.680564
3.316,-10.93597
3.32,-9.767857
3.324,-8.734122
3.328,-7.441607
3.332,-5.862196
3.336,-4.480601
3.34,-4.23095
3.344,-5.602999
3.348,-8.020191
3.352,-10.211507
3.356,-11.374586
3.36,-11.265111
3.364,-10.044028
3.368,-8.640352
3.372,-7.894309
3.376,-7.875456
3.38,-8.321979
3.384,-9.07831
3.388,-9.811244
3.392,-9.959023
3.396,-9.990321
3.4,-11.138959
3.404,-13.833031
3.408,-17.414347
3.412,-20.863749
3.416,-23.534302
3.42,-25.030874
3.424,-24.936666
3.428,-23.182577
3.432,-20.480101
3.436,-18.279501
3.44,-17.128874
3.444,-15.988328
3.448,-14.249725
3.452,-12.63629
3.456,-11.514629
3.46,-10.070971
3.464,-8.099638
3.468,-6.745956
3.472,-6.613169
3.476,-7.312459
3.48,-8.355035
3.484,-9.273347
3.488,-9.761468
3.492,-9.844643
3.496,-9.696603
3.5,-9.256199
3.504,-8.809984
3.508,-9.167946
3.512,-9.807312
3.516,-8.757007
3.52,-5.298955
3.524,-1.052305
3.528,2.139513
3.532,4.008272
3.536,4.694067
3.54,4.19859
3.544,3.097467
3.548,2.32627
3.552,2.478264
3.556,3.202254
3.56,3.781288
3.564,4.176724
3.568,4.67272
3.572,5.044447
3.576,4.55984
3.58,3.406609
3.584,3.009255
3.588,4.153555
3.592,5.91496
3.596,6.901735
3.6,7.074428
3.604,7.211677
3.608,7.272429
3.612,7.167122
3.616,7.531531
3.62,8.507765
3.624,8.755967
3.628,6.964841
3.632,3.813681
3.636,0.815783
3.64,-1.591001
3.644,-3.886092
3.648,-6.375936
3.652,-8.729977
3.656,-10.625826
3.66,-11.957759
3.664,-12.364756
3.668,-11.251727
3.672,-8.968595
3.676,-7.685305
3.68,-9.145327
3.684,-11.963346
3.688,-13.051879
3.692,-11.4593
3.696,-9.250343
3.7,-7.965015
3.704,-6.750551
3.708,-4.890545
3.712,-3.134285
3.716,-1.923379
3.72,-0.69648
3.724,0.474886
3.728,0.596385
3.732,-0.429162
3.736,-1.38294
3.74,-0.966542
3.744,0.740908
3.748,2.005609
3.752,1.483821
3.756,-0.325835
3.76,-2.421606
3.764,-5.051186
3.768,-8.824377
3.772,-12.575229
3.776,-14.447059
3.78,-14.329325
3.784,-13.661268
3.788,-13.380013
3.792,-13.147211
3.796,-12.692197
3.8,-12.252261
3.804,-11.643811
3.808,-10.360651
3.812,-8.644645
3.816,-7.922343
3.82,-9.105005
3.824,-11.253802
3.828,-12.765471
3.832,-13.068253
3.836,-12.836636
3.84,-12.788329
3.844,-13.214579
3.848,-14.367725
3.852,-15.875867
3.856,-16.763868
3.86,-16.435303
3.864,-15.080978
3.868,-13.050583
3.872,-10.4444
3.876,-7.591456
3.88,-4.956143
3.884,-2.902488
3.888,-1.621551
3.892,-0.566108
3.896,0.863971
3.9,2.279395
3.904,3.038598
3.908,3.167833
3.912,2.572284
3.916,0.263446
3.92,-3.816649
3.924,-7.601408
3.928,-9.152681
3.932,-8.629888
3.936,-7.59942
3.94,-7.08211
3.944,-7.097391
3.948,-7.491896
3.952,-7.751643
3.956,-6.927067
3.96,-4.253256
3.964,-0.123572
3.968,3.776977
3.972,6.048839
3.976,6.695611
3.98,6.636538
3.984,6.102663
3.988,4.096761
3.992,0.312544
3.996,-3.984021
4,-7.364424
4.004,-9.799454
4.008,-12.122911
4.012,-14.226291
4.016,-15.117535
4.02,-14.312756
4.024,-12.542963
4.028,-10.540677
4.032,-7.600279
4.036,-3.313119
4.04,0.847547
4.044,3.175471
4.048,3.48496
4.052,2.726142
4.056,1.914241
4.06,1.835667
4.064,2.274517
4.068,2.101304
4.072,0.828787
4.076,-1.395003
4.08,-4.153139
4.084,-6.264599
4.088,-6.666409
4.092,-6.109313
4.096,-6.795803
4.1,-9.384387
4.104,-12.114667
4.108,-13.354813
4.112,-13.172393
4.116,-12.444156
4.12,-11.188012
4.124,-8.521494
4.128,-4.047883
4.132,1.420287
4.136,5.886807
4.14,7.64602
4.144,6.958696
4.148,5.463546
4.152,4.262994
4.156,3.049585
4.16,1.411913
4.164,-0.362959
4.168,-1.939535
4.172,-2.645597
4.176,-1.70799
4.18,0.229345
4.184,0.976677
4.188,-0.69283
4.192,-3.130131
4.196,-3.463508
4.2,-0.293032
4.204,5.113268
4.208,9.840283
4.212,12.150892
4.216,12.36212
4.22,11.383249
4.224,9.829677
4.228,8.252562
4.232,7.021808
4.236,5.866682
4.24,4.710954
4.244,4.191086
4.248,4.440939
4.252,4.55197
4.256,3.314091
4.26,0.60546
4.264,-2.295306
4.268,-4.00471
4.272,-4.043362
4.276,-3.144702
4.28,-2.13527
4.284,-0.725547
4.288,1.702427
4.292,4.51717
4.296,5.929078
4.3,5.777792
4.304,6.184595
4.308,8.25201
4.312,10.715668
4.316,12.20212
4.32,12.933413
4.324,13.265965
4.328,12.544022
4.332,10.704338
4.336,8.939193
4.34,8.285402
4.344,8.473388
4.348,8.802923
4.352,9.654377
4.356,11.791615
4.36,15.051025
4.364,18.245672
4.368,19.897753
4.372,19.533178
4.376,17.967163
4.38,16.11507
4.384,14.098495
4.388,11.906244
4.392,10.444566
4.396,10.483805
4.4,11.383495
4.404,11.776555
4.408,11.182918
4.412,10.496402
4.416,10.388769
4.42,10.654212
4.424,10.993618
4.428,11.154187
4.432,10.988142
4.436,10.595851
4.44,10.277215
4.444,10.399686
4.448,11.591007
4.452,14.346823
4.456,17.606653
4.46,19.335859
4.464,18.679182
4.468,16.519083
4.472,14.089848
4.476,11.549698
4.48,8.525146
4.484,5.429674
4.488,3.156184
4.492,1.972009
4.496,1.256961
4.5,0.424408
4.504,-0.622898
4.508,-1.640928
4.512,-1.76204
4.516,0.094204
4.52,4.629542
4.524,11.448006
4.528,18.39739
4.532,22.793797
4.536,23.360834
4.54,20.894299
4.544,16.904322
4.548,12.108421
4.552,6.438354
4.556,-0.385473
4.56,-7.499701
4.564,-12.772558
4.568,-14.804693
4.572,-14.189868
4.576,-12.422825
4.58,-9.896789
4.584,-6.342782
4.588,-2.537483
4.592,0.31386
4.596,2.277952
4.6,4.713622
4.604,8.333841
4.608,12.532845
4.612,16.751715
4.616,20.736515
4.62,23.74786
4.624,24.663692
4.628,22.790285
4.632,18.372463
4.636,12.11853
4.64,4.592862
4.644,-3.902386
4.648,-12.42819
4.652,-19.243221
4.656,-23.908274
4.66,-27.826227
4.664,-32.005684
4.668,-35.87009
4.672,-38.014111
4.676,-37.270393
4.68,-32.892933
4.684,-25.123446
4.688,-15.655366
4.692,-6.397263
4.696,1.533186
4.7,7.628234
4.704,11.410204
4.708,12.557249
4.712,11.633235
4.716,9.295737
4.72,5.586536
4.724,0.734135
4.728,-4.091639
4.732,-7.483537
4.736,-9.494626
4.74,-11.075611
4.744,-12.531111
4.748,-13.546134
4.752,-13.499312
4.756,-11.819734
4.76,-8.366332
4.764,-3.813324
4.768,0.811786
4.772,5.157462
4.776,9.039761
4.78,11.835686
4.784,12.944449
4.788,12.352736
4.792,10.569397
4.796,8.057468
4.8,5.319973
4.804,2.90162
4.808,0.875375
4.812,-0.947099
4.816,-2.738393
4.82,-4.33787
4.824,-5.561773
4.828,-6.75461
4.832,-8.325318
4.836,-10.42856
4.84,-12.919116
4.844,-15.234651
4.848,-16.680641
4.852,-16.927477
4.856,-16.350613
4.86,-15.141212
4.864,-12.875064
4.868,-9.460677
4.872,-5.630259
4.876,-2.45274
4.88,-0.338044
4.884,1.026927
4.888,1.839185
4.892,2.153842
4.896,2.309955
4.9,3.079514
4.904,4.797553
4.908,6.607235
4.912,7.325007
4.916,6.438722
4.92,4.545522
4.924,2.949408
4.928,2.391701
4.932,2.433556
4.936,2.03473
4.94,0.971365
4.944,-0.117358
4.948,-0.622783
4.952,-0.040171
4.956,1.580077
4.96,3.422549
4.964,4.750138
4.968,5.835944
4.972,7.328638
4.976,8.57359
4.98,8.361371
4.984,6.764848
4.988,4.837525
4.992,3.496861
4.996,3.281695
5,4.349941
5.004,5.422845
5.008,4.36156
5.012,0.968791
5.016,-2.914935
5.02,-6.008298
5.024,-8.513873
5.028,-10.764389
5.032,-12.459546
5.036,-13.566721
5.04,-14.383016
5.044,-14.82722
5.048,-14.43579
5.052,-12.760953
5.056,-10.05262
5.06,-6.818107
5.064,-3.032255
5.068,1.21746
5.072,5.277077
5.076,8.588734
5.08,11.340332
5.084,13.736958
5.088,15.236431
5.092,15.371184
5.096,14.214025
5.1,12.316346
5.104,10.282252
5.108,8.232064
5.112,6.247327
5.116,4.472481
5.12,2.885968
5.124,1.291239
5.128,-0.476576
5.132,-2.265544
5.136,-3.668058
5.14,-3.823215
5.144,-2.12484
5.148,0.534707
5.152,2.521696
5.156,3.289759
5.16,3.927024
5.164,5.418128
5.168,7.182129
5.172,8.166832
5.176,7.815452
5.18,5.797568
5.184,2.098692
5.188,-1.863021
5.192,-3.591463
5.196,-2.576806
5.2,-0.999915
5.204,-0.861002
5.208,-2.187048
5.212,-4.102472
5.216,-6.161804
5.22,-7.818062
5.224,-8.2754
5.228,-7.172384
5.232,-4.648333
5.236,-1.320283
5.24,2.054616
5.244,4.943757
5.248,7.067946
5.252,8.524904
5.256,9.559958
5.26,10.347236
5.264,10.74907
5.268,10.50146
5.272,9.703572
5.276,8.64568
5.28,7.798026
5.284,7.514501
5.288,7.287271
5.292,6.305863
5.296,4.564281
5.3,3.048344
5.304,2.408731
5.308,2.277079
5.312,2.238968
5.316,2.166739
5.32,2.154775
5.324,2.747765
5.328,4.641541
5.332,7.786278
5.336,10.684337
5.34,11.600751
5.344,10.107748
5.348,6.82971
5.352,2.576817
5.356,-1.936842
5.36,-5.40504
5.364,-6.375442
5.368,-4.790905
5.372,-1.783571
5.376,1.395913
5.38,3.653492
5.384,3.968306
5.388,2.260141
5.392,-0.220229
5.396,-2.464909
5.4,-4.023765
5.404,-4.269145
5.408,-3.131423
5.412,-1.781559
5.416,-1.432534
5.42,-1.685038
5.424,-1.079073
5.428,1.147491
5.432,4.390095
5.436,7.323424
5.44,9.191479
5.444,9.86636
5.448,9.213643
5.452,7.721067
5.456,6.551451
5.46,6.096383
5.464,5.220253
5.468,2.841637
5.472,-0.214091
5.476,-2.075618
5.48,-1.894164
5.484,-0.657131
5.488,-0.084366
5.492,-0.955237
5.496,-3.287144
5.5,-6.731717
5.504,-10.381432
5.508,-12.764235
5.512,-12.500116
5.516,-9.803256
5.52,-6.596984
5.524,-4.829506
5.528,-4.92374
5.532,-5.880375
5.536,-6.745396
5.54,-6.846114
5.544,-5.594372
5.548,-3.36641
5.552,-1.821656
5.556,-2.480084
5.56,-4.796158
5.564,-6.78609
5.568,-7.406011
5.572,-7.120122
5.576,-6.808216
5.58,-6.691733
5.584,-6.581245
5.588,-6.612103
5.592,-6.796636
5.596,-6.827947
5.6,-6.499581
5.604,-5.871037
5.608,-4.991421
5.612,-3.70357
5.616,-2.375185
5.62,-1.827785
5.624,-2.260626
5.628,-2.979191
5.632,-2.975801
5.636,-1.867701
5.64,0.117101
5.644,2.558596
5.648,4.737377
5.652,5.730809
5.656,4.683449
5.66,1.573824
5.664,-2.839493
5.668,-7.726089
5.672,-11.582071
5.676,-12.590159
5.68,-10.755405
5.684,-8.482095
5.688,-8.023575
5.692,-9.356784
5.696,-11.574499
5.7,-14.086822
5.704,-16.182547
5.708,-17.317293
5.712,-17.817799
5.716,-18.230822
5.72,-18.016872
5.724,-16.327372
5.728,-13.556646
5.732,-10.830432
5.736,-8.949306
5.74,-7.749937
5.744,-6.188333
5.748,-3.38715
5.752,0.203205
5.756,2.770682
5.76,2.827596
5.764,0.647164
5.768,-2.173086
5.772,-4.278306
5.776,-5.816772
5.78,-7.739044
5.784,-10.387829
5.788,-13.149878
5.792,-14.772301
5.796,-14.316224
5.8,-11.713371
5.804,-7.921129
5.808,-4.500056
5.812,-2.429046
5.816,-1.525307
5.82,-0.680808
5.824,0.900989
5.828,2.589002
5.832,3.190757
5.836,2.450853
5.84,1.221022
5.844,-0.293989
5.848,-3.131857
5.852,-7.276067
5.856,-10.731237
5.86,-11.894195
5.864,-11.396641
5.868,-10.407157
5.872,-8.906837
5.876,-7.163741
5.88,-6.203553
5.884,-5.76827
5.888,-4.357877
5.892,-1.822016
